transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Age
2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Female,66,Pharmacist,Health,Mass Customer,N,No,19.0,9574 David Lane,3218,VIC,Australia,8,54.0
2017-02-17,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Female,66,Pharmacist,Health,Mass Customer,N,No,19.0,9574 David Lane,3218,VIC,Australia,8,54.0
2017-08-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Female,66,Pharmacist,Health,Mass Customer,N,No,19.0,9574 David Lane,3218,VIC,Australia,8,54.0
2017-01-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,36361.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-01-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-09-15,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37873.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-11-16,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38216.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-09-12,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38206.0,Male,62,Paralegal,Financial Services,Mass Customer,N,Yes,16.0,673 Comanche Parkway,2470,NSW,Australia,2,63.0
2017-10-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,Male,32,Office Assistant III,Property,Mass Customer,N,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,42.0
2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Male,32,Office Assistant III,Property,Mass Customer,N,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,42.0
2017-06-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,Male,32,Office Assistant III,Property,Mass Customer,N,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,42.0
2017-06-30,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,Male,32,Office Assistant III,Property,Mass Customer,N,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,42.0
2017-11-05,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,Male,32,Office Assistant III,Property,Mass Customer,N,No,4.0,85301 John Wall Road,2101,NSW,Australia,11,42.0
2017-06-29,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Male,72,VP Marketing,Financial Services,Mass Customer,N,No,22.0,0278 Elka Place,4305,QLD,Australia,4,47.0
2017-05-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Male,72,VP Marketing,Financial Services,Mass Customer,N,No,22.0,0278 Elka Place,4305,QLD,Australia,4,47.0
2017-05-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Male,72,VP Marketing,Financial Services,Mass Customer,N,No,22.0,0278 Elka Place,4305,QLD,Australia,4,47.0
2017-04-08,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,42145.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-05-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,36833.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-09-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41922.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-05-11,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35560.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-06-10,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,37698.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-10-05,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,34556.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-01-10,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,41701.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-05-21,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34556.0,Female,21,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0,3 Bonner Point,2800,NSW,Australia,4,42.0
2017-10-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-08-09,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-03-19,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-01-10,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-04-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-12-16,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-07-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-12-03,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-06-12,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,Female,55,Help Desk Operator,IT,High Net Worth,N,No,8.0,12845 Paget Lane,2026,NSW,Australia,12,31.0
2017-06-11,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-01-27,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-12-19,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-06-10,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-10-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-03-06,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-08-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-11-20,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-05-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,Female,83,Professor,Manufacturing,Mass Customer,N,No,3.0,99216 Oakridge Hill,3124,VIC,Australia,12,39.0
2017-01-10,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145.0,Female,51,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13.0,33782 Doe Crossing Terrace,2280,NSW,Australia,7,44.0
2017-10-19,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36498.0,Female,51,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13.0,33782 Doe Crossing Terrace,2280,NSW,Australia,7,44.0
2017-06-23,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38693.0,Female,51,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13.0,33782 Doe Crossing Terrace,2280,NSW,Australia,7,44.0
2017-06-10,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,36361.0,Female,51,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13.0,33782 Doe Crossing Terrace,2280,NSW,Australia,7,44.0
2017-09-28,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37668.0,Female,51,Assistant Professor,Manufacturing,Affluent Customer,N,Yes,13.0,33782 Doe Crossing Terrace,2280,NSW,Australia,7,44.0
2017-04-11,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,Male,2,Occupational Therapist,Health,Mass Customer,N,No,9.0,0 Knutson Crossing,2151,NSW,Australia,8,49.0
2017-02-18,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Male,2,Occupational Therapist,Health,Mass Customer,N,No,9.0,0 Knutson Crossing,2151,NSW,Australia,8,49.0
2017-04-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Male,2,Occupational Therapist,Health,Mass Customer,N,No,9.0,0 Knutson Crossing,2151,NSW,Australia,8,49.0
2017-12-23,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-11-13,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-12-29,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-03-21,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-03-25,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-12-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-08-08,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,Female,20,Statistician II,Retail,High Net Worth,N,Yes,18.0,439 Ridgeway Court,4213,QLD,Australia,9,42.0
2017-10-13,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,Female,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2 Roxbury Place,2564,NSW,Australia,8,53.0
2017-12-01,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,Female,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2 Roxbury Place,2564,NSW,Australia,8,53.0
2017-11-17,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,Female,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2 Roxbury Place,2564,NSW,Australia,8,53.0
2017-01-20,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,Female,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2 Roxbury Place,2564,NSW,Australia,8,53.0
2017-10-04,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,Female,7,Technical Writer,Financial Services,Affluent Customer,N,No,16.0,2 Roxbury Place,2564,NSW,Australia,8,53.0
2017-03-15,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,Female,58,Statistician IV,Retail,High Net Worth,N,No,16.0,71 Cherokee Hill,2127,NSW,Australia,7,42.0
2017-09-01,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,Female,58,Statistician IV,Retail,High Net Worth,N,No,16.0,71 Cherokee Hill,2127,NSW,Australia,7,42.0
2017-09-13,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,Female,58,Statistician IV,Retail,High Net Worth,N,No,16.0,71 Cherokee Hill,2127,NSW,Australia,7,42.0
2017-09-05,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35052.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-10-15,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,34079.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-10-29,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,33364.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-04-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,35667.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-07-11,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,39915.0,Male,27,Social Worker,Property,Mass Customer,N,Yes,15.0,453 Gina Avenue,3141,VIC,Australia,8,59.0
2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Female,2,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,050 Monterey Street,4869,QLD,Australia,3,27.0
2017-10-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,Female,2,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,050 Monterey Street,4869,QLD,Australia,3,27.0
2017-02-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38002.0,Female,2,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,050 Monterey Street,4869,QLD,Australia,3,27.0
2017-04-25,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38216.0,Female,2,Software Engineer III,Financial Services,Mass Customer,N,Yes,9.0,050 Monterey Street,4869,QLD,Australia,3,27.0
2017-03-20,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-02-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-12-06,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-06-23,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-06-18,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-06-07,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-07-25,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-09-09,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-04-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,Female,2,Social Worker,Manufacturing,Affluent Customer,N,No,17.0,26 Portage Junction,4503,QLD,Australia,5,35.0
2017-02-28,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,Female,80,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,064 Fallview Terrace,4500,QLD,Australia,7,58.0
2017-05-25,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626.0,Female,80,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0,064 Fallview Terrace,4500,QLD,Australia,7,58.0
2017-08-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-11-26,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-04-27,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-03-30,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-03-19,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-05-26,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,Female,21,Pharmacist,Health,High Net Worth,N,No,10.0,6 Tennyson Place,2138,NSW,Australia,9,50.0
2017-07-07,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874.0,Male,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,73 Burrows Court,3121,VIC,Australia,8,61.0
2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,33879.0,Male,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,73 Burrows Court,3121,VIC,Australia,8,61.0
2017-08-26,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,35378.0,Male,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,73 Burrows Court,3121,VIC,Australia,8,61.0
2017-04-27,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37539.0,Male,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,73 Burrows Court,3121,VIC,Australia,8,61.0
2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,Male,47,Safety Technician II,Financial Services,Mass Customer,N,Yes,6.0,73 Burrows Court,3121,VIC,Australia,8,61.0
2017-01-09,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,Female,78,Food Chemist,Health,High Net Worth,N,No,9.0,27135 Melvin Plaza,4556,QLD,Australia,8,45.0
2017-03-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,Female,78,Food Chemist,Health,High Net Worth,N,No,9.0,27135 Melvin Plaza,4556,QLD,Australia,8,45.0
2017-07-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,Female,78,Food Chemist,Health,High Net Worth,N,No,9.0,27135 Melvin Plaza,4556,QLD,Australia,8,45.0
2017-05-24,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,Female,78,Food Chemist,Health,High Net Worth,N,No,9.0,27135 Melvin Plaza,4556,QLD,Australia,8,45.0
2017-12-06,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-12-04,0.0,Cancelled,Solex,Standard,medium,medium,1577.53,826.51,38750.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-06-21,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-05-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-03-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-03-11,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38693.0,Male,23,Product Engineer,Manufacturing,Affluent Customer,N,Yes,9.0,2 Blue Bill Park Lane,4220,QLD,Australia,8,51.0
2017-09-12,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693.0,Male,77,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,1 Carey Pass,2065,NSW,Australia,11,23.0
